"local_filename";"year";"estimate";"estimate.side";"confidence"
"Diego_Vel%C3%A1zquez_042.jpg";1645;-1,01251199730184;-1;4,5
"Diego_Vel%C3%A1zquez_043.jpg";1631;-0,688318126845232;-1;5,5
"Diego_Vel%C3%A1zquez_044.jpg";1628;-2,12322442451804;-1;6
"Diego_Vel%C3%A1zquez_045.jpg";1633;-0,915868177009163;-1;6
"Diego_Vel%C3%A1zquez_046.jpg";1659;-0,626574067851179;-1;6
"Diego_Vel%C3%A1zquez_047.jpg";1632;-0,924400250850862;-1;5,33333333333333
"Diego_Vel%C3%A1zquez_048.jpg";1650;-0,538953161498091;-1;4,66666666666667
"Diego_Vel%C3%A1zquez_049.jpg";1650;0,677175212001489;1;6
"Diego_Vel%C3%A1zquez_050.jpg";1655;-0,632502468907143;-1;6
"Diego_Vel%C3%A1zquez_051.jpg";1635;0,0895826075650737;1;4,5
"Diego_Vel%C3%A1zquez_054.jpg";1636;-0,676961738330172;-1;6
"Diego_Vel%C3%A1zquez_055.jpg";1635;0,121247220012967;1;5,5
"Diego_Vel%C3%A1zquez_056.jpg";1632;0,578768037559818;1;6
"Diego_Vel%C3%A1zquez_057.jpg";1642;0,904178084682023;1;4,5
"Diego_Vel%C3%A1zquez_058.jpg";1650;-0,779510731456842;-1;6,5
"Diego_Vel%C3%A1zquez_059.jpg";1623;-0,936797210625427;-1;5,5
"Diego_Vel%C3%A1zquez_060.jpg";1631;-0,71137138439682;-1;5,66666666666667
"Diego_Vel%C3%A1zquez_061.jpg";1645;-0,919919392533256;-1;5,5
"Diego_Vel%C3%A1zquez_063.jpg";1635;-0,647595914771438;-1;5,5
"Diego_Vel%C3%A1zquez_064.jpg";1648;-1,349234002597;-1;5
"Dieric_%28Nachfolge%29_Bouts_001.jpg";1500;1,0824587180136;1;5
"Dieric_Bouts_001.jpg";1468;-0,546231563379592;-1;5,5
"Dieric_Bouts_003.jpg";1468;0,329936362424007;1;2,5
"Dieric_Bouts_004.jpg";1465;0,954204361384968;1;4
"Dieric_Bouts_005.jpg";1468;0,402013440339562;1;4,5
"Dieric_Bouts_006.jpg";1467;-1,36330239779757;-1;4
"Dieric_Bouts_008.jpg";1467;-0,9720291827253;-1;5
"Dieric_Bouts_009.jpg";1467;-0,536817519836996;-1;5
"Dieric_Bouts_010.jpg";1450;-1,1305363197553;-1;5
"Dieric_Bouts_013.jpg";1475;-0,745412260057166;-1;5
"Dieric_Bouts_014.jpg";1470;-0,80994019890851;-1;5
"Dierick_Bouts_-_Triptiek_van_het_martelaarschap_van_de_heilige_Erasmus.jpg";1458;-1,48636039573156;-1;3,66666666666667
"Dirck_Hals_001.jpg";1640;-0,753734541321834;-1;5
"Dirck_Hals_002.jpg";1621;-0,897760434394831;-1;5
"Dirck_Jakobsz._001.jpg";1531;-0,766774801220196;-1;6
"Dmitrij_Grigorievic_Levickij_001.jpg";1772;-0,685970878259577;-1;5,66666666666667
"Domenichino_-_La_caccia_di_Diana_%28Galleria_Borghese%29.jpg";1617;0,783714821258825;1;6
"Domenichino_002.jpg";1620;-0,796053605472017;-1;5,5
"Domenico_Beccafumi_001.jpg";1535;0,544442338224431;1;5,33333333333333
"Domenico_Beccafumi_002.jpg";1535;-0,831210973826611;-1;5
"Domenico_Beccafumi_003.jpg";1535;-0,400240657033974;-1;5
"Domenico_Beccafumi_004.jpg";1535;-0,921705433759907;-1;5,33333333333333
"Domenico_Beccafumi_005.jpg";1535;-1,00737532532792;-1;5,5
"Domenico_Beccafumi_006.jpg";1535;-0,64221987951357;-1;5
"Domenico_Beccafumi_007.jpg";1535;0,862011400059641;1;5
"Domenico_Beccafumi_008.jpg";1535;0,680259649993609;1;6
"Domenico_Beccafumi_009.jpg";1535;-0,300306191908297;-1;3,5
"Domenico_Beccafumi_010.jpg";1535;0,922077216551272;1;5,5
"Domenico_Beccafumi_011.jpg";1535;0,864272762544481;1;5,66666666666667
"Domenico_Beccafumi_012.jpg";1535;0,805971392000475;1;4
"Domenico_Beccafumi_013.jpg";1535;0,0918880042391458;1;4,5
"Domenico_Beccafumi_014.jpg";1535;-0,994559017375757;-1;6
"Domenico_Beccafumi_015.jpg";1535;-0,794078335545599;-1;5
"Domenico_Beccafumi_016.jpg";1535;-0,926222257039969;-1;5
"Domenico_Beccafumi_017.jpg";1537;0,740944476138639;1;5
"Domenico_Beccafumi_018.jpg";1535;-0,724050180588952;-1;5
"Domenico_Beccafumi_019.jpg";1535;0,616113216516525;1;3
"Domenico_Beccafumi_020.jpg";1535;0,639385905686173;1;1
"Domenico_Beccafumi_021.jpg";1535;-0,659311212140793;-1;5
"Domenico_Beccafumi_022.jpg";1538;-0,530659464884507;-1;4,5
"Domenico_Beccafumi_023.jpg";1525;-0,27307812334498;-1;5,33333333333333
"Domenico_Beccafumi_024.jpg";1535;0,770419825088752;1;6,5
"Domenico_Beccafumi_025.jpg";1515;-0,0781001851989255;-1;5,5
"Domenico_Beccafumi_026.jpg";1515;0,647282536257646;1;6,33333333333333
"Domenico_Beccafumi_027.jpg";1515;0,721804783393999;1;5
"Domenico_Beccafumi_028.jpg";1515;0,953332902440791;1;4
"Domenico_Beccafumi_029.jpg";1515;0,824660354345887;1;4
"Domenico_Beccafumi_030.jpg";1515;-0,180192520220885;-1;5
"Domenico_Beccafumi_030_bright.jpg";1515;-0,192939556511863;-1;5
"Domenico_Beccafumi_031.jpg";1528;0,539823907726358;1;5
"Domenico_Beccafumi_032.jpg";1538;-0,691336928769462;-1;6
"Domenico_Beccafumi_033.jpg";1538;-0,944502491684937;-1;4,5
"Domenico_Beccafumi_034.jpg";1538;-0,680172956834578;-1;5
"Domenico_Beccafumi_035.jpg";1520;0,827517295143579;1;6
"Domenico_Beccafumi_036.jpg";1520;-0,157982436361652;-1;5,5
"Domenico_Beccafumi_038.jpg";1518;0,546788840889247;1;6
"Domenico_Beccafumi_039.jpg";1525;-0,879912910246236;-1;6
"Domenico_Beccafumi_040.jpg";1525;1,20602468816337;1;4,5
"Domenico_Beccafumi_041.jpg";1525;0,825060581391371;1;5,5
"Domenico_Beccafumi_042.jpg";1525;-1,15138011532292;-1;6
"Domenico_Beccafumi_043.jpg";1525;0,988190684919798;1;5,66666666666667
"Domenico_Beccafumi_044.jpg";1525;0,88038409472585;1;5,5
"Domenico_Beccafumi_045.jpg";1525;-0,817828243817379;-1;5,5
"Domenico_Beccafumi_046.jpg";1525;0,867253786639299;1;5,5
"Domenico_Beccafumi_047.jpg";1525;-0,733592706606447;-1;5
"Domenico_Beccafumi_048.jpg";1524;-0,583572953672077;-1;6
"Domenico_Beccafumi_049.jpg";1524;-1,28468653863519;-1;5,33333333333333
"Domenico_Beccafumi_051.jpg";1537;0,91486911083836;1;5
"Domenico_Beccafumi_052.jpg";1545;-0,811925899778696;-1;5,5
"Domenico_Beccafumi_053.jpg";1537;1,01435717817309;1;5,66666666666667
"Domenico_Beccafumi_055.jpg";1514;-0,225229752892356;-1;3,66666666666667
"Domenico_Beccafumi_056.jpg";1530;1,33557731503041;1;4
"Domenico_Beccafumi_057.jpg";1540;-1,18015463476983;-1;4,33333333333333
"Domenico_Beccafumi_058.jpg";1543;-0,705050121529643;-1;5,5
"Domenico_Beccafumi_059.jpg";1543;-1,52128235309445;-1;5
"Domenico_Beccafumi_060.jpg";1543;-0,829055872430085;-1;4
"Domenico_Beccafumi_061.jpg";1540;-0,637680263653829;-1;5,5
"Domenico_Beccafumi_062.jpg";1537;-0,828958955365155;-1;5,66666666666667
"Domenico_Beccafumi_063.jpg";1537;0,897002858509857;1;5,5
"Domenico_Beccafumi_064.jpg";1530;0,616220474858178;1;5,5
"Domenico_Beccafumi_065.jpg";1519;0,686223284380665;1;6
"Domenico_Beccafumi_066.jpg";1515;0,188291896453067;1;5,5
"Domenico_Beccafumi_067.jpg";1515;-0,752752774049084;-1;5
"Domenico_Beccafumi_068.jpg";1513;-0,884705001593921;-1;5
"Domenico_Beccafumi_069.jpg";1513;-0,905123561390498;-1;5
"Domenico_Beccafumi_070.jpg";1546;0,892980469513205;1;5,5
"Domenico_Fetti_001.jpg";1620;0,604950665806569;1;4,5
"Domenico_Fetti_002.jpg";1620;-0,7470616332647;-1;5,33333333333333
"Domenico_Ghirlandaio_001.jpg";1485;0,492836396993601;1;4
"Domenico_Ghirlandaio_002.jpg";1488;-0,671225880981219;-1;4
"Domenico_Ghirlandaio_004.jpg";1490;-0,843026498552651;-1;4,5
"Domenico_Ghirlandaio_006.jpg";1473;0,66655635634278;1;5
"Domenico_Ghirlandaio_007.jpg";1488;-0,740132291557097;-1;4
"Domenico_Induno_001.jpg";1850;-1,38099036531086;-1;6
"Domenico_Veneziano_001.jpg";1445;0,600713783310994;1;5
"Domenico_Veneziano_002.jpg";1445;0,237446466021179;1;5,66666666666667
"Domenico_Veneziano_003.1.jpg";1445;0,933451090994359;1;6
"Domenico_Veneziano_003.jpg";1445;0,990138816757595;1;6
"Domenico_Veneziano_004.jpg";1465;0,517167877460121;1;1
"Don_Lorenzo_Monaco_001.jpg";1422;0,698391637048301;1;5,5
"Don_Lorenzo_Monaco_002.2.jpg";1422;-0,738296577121025;-1;5,5
"Don_Lorenzo_Monaco_002.jpg";1422;-1,03987450565359;-1;4
"Don_Lorenzo_Monaco_004.jpg";1405;0,463647609000806;1;3
"Don_Lorenzo_Monaco_005.jpg";1422;0,921050178190264;1;6
"Don_Lorenzo_Monaco_008.jpg";1404;0,0191867213490606;1;5,33333333333333
"Don_Lorenzo_Monaco_010.jpg";1414;-0,913721391083243;-1;4
"Don_Lorenzo_Monaco_011.jpg";1414;-1,1130194918331;-1;4
"Don_Lorenzo_Monaco_012.jpg";1413;-0,477558026357819;-1;3
"Don_Lorenzo_Monaco_013.jpg";1410;0,125266571322522;1;3
"Don_Lorenzo_Monaco_014.jpg";1404;-0,653922830783079;-1;5
"Don_Lorenzo_Monaco_016.jpg";1415;0,873254319627083;1;5
"Donato_Bramante_001.jpg";1477;-0,566887064531905;-1;5
"Dosso_Dossi_001.jpg";1520;0,486899231811269;1;2
"Dosso_Dossi_001c.jpg";1520;0,0657817233179709;1;3,33333333333333
"Dosso_Dossi_003.jpg";1516;-0,801059151756385;-1;6
"Duccio_di_Buoninsegna_001.jpg";1311;-0,734461868515289;-1;5
"Duccio_di_Buoninsegna_002.jpg";1311;-0,735247200760882;-1;4
"Duccio_di_Buoninsegna_003.jpg";1305;-0,969746114726473;-1;3,5
"Duccio_di_Buoninsegna_004.jpg";1305;-0,692641843209305;-1;2
"Duccio_di_Buoninsegna_005.jpg";1300;0,808649786207911;1;3
"Duccio_di_Buoninsegna_006.jpg";1284;-0,578694264909996;-1;4,5
"Duccio_di_Buoninsegna_007.jpg";1284;-0,686565107118745;-1;5
"Duccio_di_Buoninsegna_008.jpg";1305;0,383665924260606;1;2
"Duccio_di_Buoninsegna_009.jpg";1285;-0,236634402384204;-1;4
"Duccio_di_Buoninsegna_010.jpg";1285;0,151375443734026;1;2
"Duccio_di_Buoninsegna_011.jpg";1285;0,728854726452631;1;2
"Duccio_di_Buoninsegna_012.jpg";1285;-0,216755527846947;-1;3,5
"Duccio_di_Buoninsegna_013.jpg";1311;-0,815774769008472;-1;3,5
"Duccio_di_Buoninsegna_014.jpg";1311;-0,763375292784474;-1;4
"Duccio_di_Buoninsegna_015.jpg";1311;0,0822033647942956;1;4
"Duccio_di_Buoninsegna_016.jpg";1311;-0,667072380891915;-1;5
"Duccio_di_Buoninsegna_017.jpg";1311;-0,708152787314569;-1;4
"Duccio_di_Buoninsegna_018.jpg";1311;-0,800007854685418;-1;5
"Duccio_di_Buoninsegna_021.jpg";1311;-0,659003742718301;-1;3
"Duccio_di_Buoninsegna_022.jpg";1311;-0,47126167505607;-1;5
"Duccio_di_Buoninsegna_023.jpg";1311;-0,62323278957807;-1;3,5
"Duccio_di_Buoninsegna_024.jpg";1311;-0,0117421832610901;-1;2,5
"Duccio_di_Buoninsegna_025.jpg";1311;0,128696501278014;1;2
"Duccio_di_Buoninsegna_026.jpg";1311;-0,00623668277242884;-1;4
"Duccio_di_Buoninsegna_027.jpg";1311;-0,0281104420775095;-1;5
"Duccio_di_Buoninsegna_027a.jpg";1311;-0,392134474743997;-1;4
"Duccio_di_Buoninsegna_028.jpg";1311;-0,463647609000806;-1;5
"Duccio_di_Buoninsegna_029.jpg";1311;0,65788860518221;1;1
"Duccio_di_Buoninsegna_030.jpg";1311;-0,597883704875634;-1;5
"Duccio_di_Buoninsegna_031.jpg";1311;-0,470640079536262;-1;3,5
"Duccio_di_Buoninsegna_032.jpg";1311;-0,143089535586752;-1;2
"Duccio_di_Buoninsegna_033.jpg";1311;-0,357746080465171;-1;2
"Duccio_di_Buoninsegna_034.jpg";1311;-0,329185361641841;-1;5
"Duccio_di_Buoninsegna_035.jpg";1311;-0,690145885978682;-1;5
"Duccio_di_Buoninsegna_036.jpg";1311;-0,435876972407385;-1;5
"Duccio_di_Buoninsegna_037.jpg";1311;-0,942561207548392;-1;5
"Duccio_di_Buoninsegna_038.jpg";1311;-0,632748835002183;-1;2
"Duccio_di_Buoninsegna_039.jpg";1311;0,533894307401118;1;4
"Duccio_di_Buoninsegna_040.jpg";1311;-0,795803399117789;-1;5,33333333333333
"Duccio_di_Buoninsegna_041.jpg";1311;-0,730972784210713;-1;5
"Duccio_di_Buoninsegna_042.jpg";1311;-0,682316554874748;-1;2
"Duccio_di_Buoninsegna_043.jpg";1311;0,134804678128644;1;4
"Duccio_di_Buoninsegna_044.jpg";1311;-0,75382970690967;-1;4
"Duccio_di_Buoninsegna_045.jpg";1311;-0,769171140320559;-1;4,5
"Duccio_di_Buoninsegna_046.jpg";1311;-0,940762417248981;-1;3
"Duccio_di_Buoninsegna_047.jpg";1311;0,137985453545886;1;5
"Duccio_di_Buoninsegna_048.jpg";1311;-0,767436023549591;-1;5
"Duccio_di_Buoninsegna_049.jpg";1311;0,358207759019456;1;5
"Duccio_di_Buoninsegna_050.jpg";1311;-0,637548798138693;-1;6
"Duccio_di_Buoninsegna_051.jpg";1311;-0,755104403478673;-1;4
"Duccio_di_Buoninsegna_052.jpg";1311;-0,854878216921032;-1;5
"Duccio_di_Buoninsegna_053.jpg";1311;-1,03839498229457;-1;2
"Duccio_di_Buoninsegna_054.jpg";1311;-0,857997617127943;-1;2
"Duccio_di_Buoninsegna_055.jpg";1311;0,815389168254326;1;4
"Duccio_di_Buoninsegna_056.jpg";1311;-0,768098851241577;-1;5
"Duccio_di_Buoninsegna_057.jpg";1311;-0,880774186298393;-1;4
"Duccio_di_Buoninsegna_058.jpg";1311;0,932345680110685;1;6
"Duccio_di_Buoninsegna_058_%28detail%29.jpg";1311;-0,131511085625845;-1;3
"Duccio_di_Buoninsegna_059.jpg";1311;-0,696431754679419;-1;4
"Duccio_di_Buoninsegna_060.jpg";1311;-0,806645049734449;-1;4
"Duccio_di_Buoninsegna_061.jpg";1311;-0,434859752675406;-1;2
"Duccio_di_Buoninsegna_062.jpg";1311;-0,589955726064046;-1;2
"Duccio_di_Buoninsegna_063.jpg";1311;-0,641522872006883;-1;6
"Duccio_di_Buoninsegna_064.jpg";1311;-0,375381971015998;-1;5
"Duccio_di_Buoninsegna_065.jpg";1311;-0,452536955103199;-1;5
"Duccio_di_Buoninsegna_066.jpg";1311;-0,371708950118585;-1;1
"Duccio_di_Buoninsegna_069.jpg";1311;-0,581184527380083;-1;6
"Duccio_di_Buoninsegna_Emaus.jpg";1311;0,210919359305655;1;4
"Duccio60.jpg";1311;-0,454719274820969;-1;5
"Duerer_Der_Hafen_von_Antwerpen_%281520%29.jpg";1520;-0,745419476274158;-1;6
"Edgar_Degas_-_Chasse_de_danse.jpg";1872;-1,0011448442574;-1;3,5
"Edgar_Germain_Hilaire_Degas_001.jpg";1890;-0,773053111553224;-1;5
"Edgar_Germain_Hilaire_Degas_002.jpg";1885;1,10714871779409;1;5
"Edgar_Germain_Hilaire_Degas_003.jpg";1875;-0,732674262752554;-1;5
"Edgar_Germain_Hilaire_Degas_004.jpg";1873;1,01631051373888;1;5,5
"Edgar_Germain_Hilaire_Degas_005.jpg";1872;0,866953588659512;1;6
"Edgar_Germain_Hilaire_Degas_006.jpg";1880;-0,866852711458297;-1;5,5
"Edgar_Germain_Hilaire_Degas_007.jpg";1906;-0,154697367078332;-1;4
"Edgar_Germain_Hilaire_Degas_010.jpg";1872;-0,680885258142215;-1;5
"Edgar_Germain_Hilaire_Degas_011.jpg";1885;0,674517247699471;1;4,5
"Edgar_Germain_Hilaire_Degas_012.jpg";1876;1,69460497008087;1;5,4
"Edgar_Germain_Hilaire_Degas_013.jpg";1866;0,377329331740567;1;3,5
"Edgar_Germain_Hilaire_Degas_015.jpg";1880;-2,12564155372074;-1;6
"Edgar_Germain_Hilaire_Degas_016.jpg";1873;-0,601567662919885;-1;4
"Edgar_Germain_Hilaire_Degas_017.jpg";1885;-0,86917462565319;-1;5,5
"Edgar_Germain_Hilaire_Degas_019.jpg";1878;-1,6350321887183;-1;4,5
"Edgar_Germain_Hilaire_Degas_021.jpg";1875;0,56877420444786;1;6
"Edgar_Germain_Hilaire_Degas_022.jpg";1895;-0,240846455241412;-1;1
"Edgar_Germain_Hilaire_Degas_023.jpg";1898;0,745643520097878;1;5
"Edgar_Germain_Hilaire_Degas_024.jpg";1873;-0,576753078120905;-1;2
"Edgar_Germain_Hilaire_Degas_025.jpg";1877;0,863219941970716;1;4,5
"Edgar_Germain_Hilaire_Degas_026.jpg";1878;0,650734255704444;1;5
"Edgar_Germain_Hilaire_Degas_028.jpg";1885;-0,256922319862987;-1;5
"Edgar_Germain_Hilaire_Degas_029.jpg";1885;-0,774447180436471;-1;4,5
"Edgar_Germain_Hilaire_Degas_031.jpg";1886;-0,966122161730817;-1;4
"Edgar_Germain_Hilaire_Degas_032.jpg";1886;-1,04294156477591;-1;5,66666666666667
"Edgar_Germain_Hilaire_Degas_033.jpg";1874;0,995507456149028;1;3,5
"Edgar_Germain_Hilaire_Degas_034.jpg";1868;0,937749563855765;1;5,33333333333333
"Edgar_Germain_Hilaire_Degas_035.jpg";1884;-0,191322097041145;-1;4
"Edgar_Germain_Hilaire_Degas_036.jpg";1880;-0,742567230728721;-1;6
"Edgar_Germain_Hilaire_Degas_037.jpg";1877;-1,94105207787649;-1;4,33333333333333
"Edgar_Germain_Hilaire_Degas_038.jpg";1877;-2,37220399192052;-1;2,5
"Edgar_Germain_Hilaire_Degas_040.jpg";1872;0,863071819536295;1;6,5
"Edgar_Germain_Hilaire_Degas_042.jpg";1884;0,944223764345101;1;3
"Edgar_Germain_Hilaire_Degas_044.jpg";1879;2,38564799495789;1;3
"Edgar_Germain_Hilaire_Degas_045.jpg";1898;-0,821042841454106;-1;5,66666666666667
"Edgar_Germain_Hilaire_Degas_046.jpg";1883;0,844395955947756;1;5,5
"Edgar_Germain_Hilaire_Degas_047.jpg";1898;-0,710647832716142;-1;5
"Edgar_Germain_Hilaire_Degas_048.jpg";1880;-1,02916552171956;-1;3,5
"Edgar_Germain_Hilaire_Degas_049.jpg";1862;1,38438110545195;1;5,5
"Edgar_Germain_Hilaire_Degas_050.jpg";1873;-0,941698126719824;-1;4,5
"Edgar_Germain_Hilaire_Degas_051.jpg";1878;-0,639385905686173;-1;6
"Edgar_Germain_Hilaire_Degas_052.jpg";1879;0,736055531144478;1;5
"Edgar_Germain_Hilaire_Degas_053.jpg";1870;-0,802578603412754;-1;2
"Edgar_Germain_Hilaire_Degas_054.jpg";1870;0,675226614841996;1;4
"Edgar_Germain_Hilaire_Degas_055.jpg";1867;0,676124606639513;1;6
"Edgar_Germain_Hilaire_Degas_056.jpg";1869;-0,64998855087143;-1;5,5
"Edgar_Germain_Hilaire_Degas_057.jpg";1862;-0,628235119246505;-1;2
"Edgar_Germain_Hilaire_Degas_058.jpg";1894;-0,970895884877661;-1;3
"Edgar_Germain_Hilaire_Degas_059.jpg";1875;-0,488720723421571;-1;2
"Edgar_Germain_Hilaire_Degas_061.jpg";1855;-0,867919500884893;-1;4
"Edgar_Germain_Hilaire_Degas_062.jpg";1885;-0,872140271988823;-1;2
"Edgar_Germain_Hilaire_Degas_063.jpg";1872;0,890389788142556;1;6
"Edgar_Germain_Hilaire_Degas_064.jpg";1860;0,847465232289375;1;4
"Edgar_Germain_Hilaire_Degas_066.jpg";1883;0,454556950335746;1;6
"Edgar_Germain_Hilaire_Degas_067.jpg";1899;0,783197758024528;1;4
"Edgar_Germain_Hilaire_Degas_068.jpg";1879;0,811195975267989;1;5,5
"Edgar_Germain_Hilaire_Degas_069.jpg";1878;1,56853961707818;1;5,5
"Edgar_Germain_Hilaire_Degas_070.jpg";1890;-1,02136835822131;-1;3
"Edgar_Germain_Hilaire_Degas_071.jpg";1890;-0,711210245704826;-1;5
"Edgar_Germain_Hilaire_Degas_072.jpg";1888;-0,795469765284761;-1;6
"Edgar_Germain_Hilaire_Degas_073.jpg";1880;0,715526172121027;1;5
"Edgar_Germain_Hilaire_Degas_074.jpg";1898;1,37880689258858;1;5,5
"Edgar_Germain_Hilaire_Degas_075.jpg";1890;0,921003838808305;1;6
"Edgar_Germain_Hilaire_Degas_077.jpg";1897;-0,604130237391204;-1;5
"Edgar_Germain_Hilaire_Degas_079.jpg";1884;0,871565122227038;1;4
"Edgar_Germain_Hilaire_Degas_080.jpg";1880;-0,71059353475615;-1;6
"Edgar_Germain_Hilaire_Degas_081.jpg";1899;-0,726061957694077;-1;4
"Edgar_Germain_Hilaire_Degas_082.jpg";1890;-0,0728164532101058;-1;5,5
"Edgar_Germain_Hilaire_Degas_083.jpg";1878;0,999687569397659;1;5
"Edgar_Germain_Hilaire_Degas_084.jpg";1884;0,645426567415607;1;4,5
"Edgar_Germain_Hilaire_Degas_085.jpg";1878;0,791849686790417;1;3
"Edouard_Manet_001.jpg";1859;1,64688128164105;1;5,5
"Edouard_Manet_003.jpg";1874;-0,693014580286188;-1;5,33333333333333
"Edouard_Manet_006.jpg";1879;0,780789901087328;1;6
"Edouard_Manet_011.jpg";1883;-0,596172073132152;-1;4
"Edouard_Manet_013.jpg";1880;1,02822023257409;1;5,5
"Edouard_Manet_018.jpg";1866;0,619515810399129;1;4
"Edouard_Manet_020.jpg";1869;-0,474799563026421;-1;1
"Edouard_Manet_021.jpg";1873;-0,0281147087054044;-1;4,33333333333333
"Edouard_Manet_024.jpg";1863;-0,826470247534202;-1;6
"Edouard_Manet_027.jpg";1882;-0,195071230641433;-1;4,5
"Edouard_Manet_029.jpg";1878;0,740132936764187;1;5
"Edouard_Manet_031.jpg";1879;-0,833747119441848;-1;5,5
"Edouard_Manet_034.jpg";1859;-0,772008648750217;-1;5
"Edouard_Manet_035.jpg";1871;-0,712531460275759;-1;6
"Edouard_Manet_036.jpg";1862;-1,34218911745321;-1;3
"Edouard_Manet_037.jpg";1877;-1,23212735917025;-1;5
"Edouard_Manet_038.jpg";1863;0,186365483980712;1;4,5
"Edouard_Manet_041.jpg";1870;0,365341662911203;1;5
"Edouard_Manet_042.jpg";1880;-0,709429162360607;-1;4
"Edouard_Manet_043.jpg";1878;0,606868289569238;1;6
"Edouard_Manet_044.jpg";1862;1,51060376091474;1;5
"Edouard_Manet_045.jpg";1882;-0,885200391930673;-1;4,66666666666667
"Edouard_Manet_046.jpg";1873;0,598520493010327;1;4,5
"Edouard_Manet_047.jpg";1862;1,57055539838154;1;4,5
"Edouard_Manet_049.jpg";1868;0,695053082411873;1;5
"Edouard_Manet_050.jpg";1875;0,883802699320216;1;6
"Edouard_Manet_052.jpg";1872;-0,111584555677036;-1;5
"Edouard_Manet_053.jpg";1864;0,777333822090681;1;6
"Edouard_Manet_054.jpg";1878;-0,97600285697657;-1;5
"Edouard_Manet_057.jpg";1873;0,542951140431593;1;4
"Edouard_Manet_058.jpg";1874;-0,0857500832495524;-1;3,5
"Edouard_Manet_061.jpg";1860;0,891953312713621;1;5,5
"Edouard_Manet_062.jpg";1865;-0,790422854075525;-1;6
"Edouard_Manet_063.jpg";1866;-1,16564547734013;-1;5
"Edouard_Manet_064.jpg";1883;-0,812868553807168;-1;3
"Edouard_Manet_065.jpg";1883;-0,814882837339498;-1;5,25
"Edouard_Manet_066.jpg";1880;-0,571337479833627;-1;2
"Edouard_Manet_067.jpg";1882;-0,908926364559356;-1;4
"Edouard_Manet_068.jpg";1869;-0,702554834561062;-1;5,66666666666667
"Edouard_Manet_069.jpg";1864;-0,888236935596607;-1;5
"Edouard_Manet_070.jpg";1878;-1,59229838878113;-1;7
"Edouard_Manet_071.jpg";1878;-0,676995221542927;-1;5
"Edouard_Manet_074.jpg";1876;-0,455451071250894;-1;3
"Edouard_Manet_076.jpg";1865;-0,470591941815822;-1;3
"Eduard_G%C3%A4rtner_001.jpg";1835;-0,34250361659784;-1;6
"Eduard_G%C3%A4rtner_002.jpg";1834;-0,872386950898894;-1;5,5
"Eduard_Magnus_001.jpg";1839;0,780404572309581;1;5,33333333333333
"Education_of_the_Princess_by_Peter_Paul_Rubens.jpg";1625;-0,755773647847665;-1;5,5
"Edward_Hicks_001.jpg";1846;-1,04081542015013;-1;5
"Edwin_Long_001.jpg";1875;-0,754352241153425;-1;5
"Edwin_Long_002.jpg";1886;-0,829662658320659;-1;5,33333333333333
"Egon_Schiele_005.jpg";1913;0,603522421669994;1;1
"Egon_Schiele_016.jpg";1917;-1,37365684888564;-1;1
"Egon_Schiele_023.jpg";1914;-2,1219377808363;-1;3,5
"Egon_Schiele_026.jpg";1907;0,704927152131987;1;2
"Egon_Schiele_031.jpg";1918;-0,670122037426496;-1;3
"Egon_Schiele_036.jpg";1907;0,815850394237601;1;2,5
"Egon_Schiele_042.jpg";1913;2,07893921723049;1;1
"Egon_Schiele_048.jpg";1911;1,92402074223279;1;2
"Egon_Schiele_056.jpg";1918;0,927295218001612;1;1
"Egon_Schiele_060.jpg";1910;-0,6848212459426;-1;1
"Egon_Schiele_063.jpg";1917;-0,718142241820848;-1;2
"Egon_Schiele_068.jpg";1910;-0,439842582815736;-1;1
"Egon_Schiele_069.jpg";1912;-0,772411880477276;-1;2
"Egon_Schiele_075.jpg";1910;0,590006608880875;1;1
"Egon_Schiele_080.jpg";1911;1,03229147985844;1;5
"Egon_Schiele_085.jpg";1914;-0,752930943849973;-1;2
"Egon_Schiele_086.jpg";1918;-1,15813491268427;-1;3
"Egon_Schiele_092.jpg";1911;-0,700634434284831;-1;1
"Egon_Schiele_094.jpg";1917;1,11427448792052;1;3
"Eh_quoi%21_Tu_es_jaloux%3F_by_Paul_Gauguin.jpg";1892;0,83275976567585;1;5
"El_Greco_-_San_Mart%C3%ADn_y_el_mendigo.jpg";1599;-1,50263069527655;-1;4,5
"El_Greco_001.jpg";1600;0,772740611563396;1;5
"El_Greco_002.jpg";1600;-1,5707963267949;-1;2
"El_Greco_003.jpg";1608;-0,776379249582295;-1;4,5
"El_Greco_006.jpg";1614;0;0;4
"El_Greco_009.jpg";1578;-0,670703506762801;-1;5,66666666666667
"El_Greco_010.jpg";1580;-0,789398416698725;-1;5,5
"El_Greco_011.jpg";1579;0,726284176653994;1;5
"El_Greco_012.jpg";1590;-0,685605094972555;-1;6
"El_Greco_013.jpg";1610;0,0761506018207058;1;3,5
"El_Greco_014.jpg";1610;0,336521057881928;1;4,33333333333333
"El_Greco_015.jpg";1570;-0,903918730889085;-1;5,5
"El_Greco_017.jpg";1580;-0,818854983554633;-1;5,5
"El_Greco_020.jpg";1596;-0,954056172489177;-1;4,5
"El_Greco_021.jpg";1600;-0,712976229821089;-1;6
"El_Greco_023.jpg";1595;-0,839973932951487;-1;5,33333333333333
"El_Greco_024.jpg";1579;-0,745480467087009;-1;4,25
"El_Greco_026.jpg";1610;-0,628769812867836;-1;4,5
"El_Greco_027.jpg";1610;0,738975237860132;1;4
