medium;painter;title;url;year;local_filename;year_unambiguous;Observer;SessionID;FlippedLR;Confidence;Estimates;Duration;Painting CenterXY;Painting size
oil on oak panel;Adriaen van Ostade;Der Federschneider;https://upload.wikimedia.org/wikipedia/commons/3/39/Adriaen_van_Ostade_003.jpg;between circa 1660 and circa 1670;Adriaen_van_Ostade_003.jpg;1670;KSC94w;;;;;;;
oil on canvas;Adriaen van Ostade;Buying fish;https://upload.wikimedia.org/wikipedia/commons/3/32/Adriaen_van_Ostade_004.jpg;1669;Adriaen_van_Ostade_004.jpg;1669;KSC94w;;;;;;;
oil on panel;Adriaen van Ostade;Der Flötenspieler;https://upload.wikimedia.org/wikipedia/commons/3/38/Adriaen_van_Ostade_005.jpg;1660-1670;Adriaen_van_Ostade_005.jpg;1670;KSC94w;;;;;;;
oil on oak panel;Adriaen van Ostade;Der Maler in seiner Werkstatt;https://upload.wikimedia.org/wikipedia/commons/d/df/Adriaen_van_Ostade_006.jpg;1663;Adriaen_van_Ostade_006.jpg;1663;KSC94w;;;;;;;
oil on panel;Adriaen van Ostade;The Schoolmaster;https://upload.wikimedia.org/wikipedia/commons/d/dc/Adriaen_van_Ostade_007.jpg;1662;Adriaen_van_Ostade_007.jpg;1662;KSC94w;;;;;;;
oil on canvas;Adriaen van Ostade;The Fishwife;https://upload.wikimedia.org/wikipedia/commons/9/90/Adriaen_van_Ostade_009.jpg;1672;Adriaen_van_Ostade_009.jpg;1672;KSC94w;;;;;;;
oil on oak panel;Adriaen van Ostade;Die Fischverkäuferin;https://upload.wikimedia.org/wikipedia/commons/6/64/Adriaen_van_Ostade_010.jpg;1660-1670;Adriaen_van_Ostade_010.jpg;1670;KSC94w;;;;;;;
oil on panel;Adriaen van Ostade;Resting travellers;https://upload.wikimedia.org/wikipedia/commons/0/04/Adriaen_van_Ostade_011.jpg;1671;Adriaen_van_Ostade_011.jpg;1671;KSC94w;;;;;;;
oil on canvas;Adrian Ludwig Richter;Abendandacht im Walde;https://upload.wikimedia.org/wikipedia/commons/a/a1/Adrian_Ludwig_Richter_001.jpg;1842;Adrian_Ludwig_Richter_001.jpg;1842;KSC94w;;;;;;;
color on paper;Adrian Ludwig Richter;Auf Bergeshöhe;https://upload.wikimedia.org/wikipedia/commons/6/6f/Adrian_Ludwig_Richter_002.jpg;1840;Adrian_Ludwig_Richter_002.jpg;1840;KSC94w;;;;;;;
oil on canvas;Adrian Ludwig Richter;Ave Maria;https://upload.wikimedia.org/wikipedia/commons/b/b7/Adrian_Ludwig_Richter_003.jpg;1834;Adrian_Ludwig_Richter_003.jpg;1834;KSC94w;;;;;;;
Indian ink;Adrian Ludwig Richter;Begegnung;https://upload.wikimedia.org/wikipedia/commons/5/5e/Adrian_Ludwig_Richter_004.jpg;1866;Adrian_Ludwig_Richter_004.jpg;1866;KSC94w;;;;;;;
oil on canvas;Adrian Ludwig Richter;Brunnen bei Ariccia;https://upload.wikimedia.org/wikipedia/commons/3/35/Adrian_Ludwig_Richter_006.jpg;1831;Adrian_Ludwig_Richter_006.jpg;1831;KSC94w;;;;;;;
color on paper;Adrian Ludwig Richter;Der erste Schnee;https://upload.wikimedia.org/wikipedia/commons/a/a1/Adrian_Ludwig_Richter_007.jpg;1840;Adrian_Ludwig_Richter_007.jpg;1840;KSC94w;;;;;;;
oil on canvas;Adrian Ludwig Richter;Der Schreckenstein bei Aussig;https://upload.wikimedia.org/wikipedia/commons/3/37/Adrian_Ludwig_Richter_008.jpg;1835;Adrian_Ludwig_Richter_008.jpg;1835;KSC94w;;;;;;;
oil on canvas;Adrian Ludwig Richter;Der Watzmann;https://upload.wikimedia.org/wikipedia/commons/f/ff/Adrian_Ludwig_Richter_009.jpg;1826;Adrian_Ludwig_Richter_009.jpg;1826;KSC94w;;;;;;;
Radierung;Adrian Ludwig Richter;Felsenlandschaft;https://upload.wikimedia.org/wikipedia/commons/4/47/Adrian_Ludwig_Richter_010.jpg;1840;Adrian_Ludwig_Richter_010.jpg;1840;KSC94w;;;;;;;
oil on canvas;Adrian Ludwig Richter;Frühlingsabend;https://upload.wikimedia.org/wikipedia/commons/5/53/Adrian_Ludwig_Richter_011.jpg;1844;Adrian_Ludwig_Richter_011.jpg;1844;KSC94w;;;;;;;
drawing;Adrian Ludwig Richter;Frühlingslust;https://upload.wikimedia.org/wikipedia/commons/9/93/Adrian_Ludwig_Richter_012.jpg;1840;Adrian_Ludwig_Richter_012.jpg;1840;KSC94w;;;;;;;
oil on canvas;Adrian Ludwig Richter;Genoveva in der Waldeinsamkeit;https://upload.wikimedia.org/wikipedia/commons/1/1e/Adrian_Ludwig_Richter_013.jpg;1841;Adrian_Ludwig_Richter_013.jpg;1841;KSC94w;;;;;;;
color on paper;Adrian Ludwig Richter;Heimkehr der Landleute nach Civitella;https://upload.wikimedia.org/wikipedia/commons/4/4a/Adrian_Ludwig_Richter_014.jpg;1867;Adrian_Ludwig_Richter_014.jpg;1867;KSC94w;;;;;;;
oil on paper;Adrian Ludwig Richter;Heimkehr vom Felde;https://upload.wikimedia.org/wikipedia/commons/1/19/Adrian_Ludwig_Richter_015.jpg;1840;Adrian_Ludwig_Richter_015.jpg;1840;KSC94w;;;;;;;
Tuschzeichnung;Adrian Ludwig Richter;Hirtenlied;https://upload.wikimedia.org/wikipedia/commons/f/fa/Adrian_Ludwig_Richter_016.jpg;1871;Adrian_Ludwig_Richter_016.jpg;1871;KSC94w;;;;;;;
drawing, Indian ink;Adrian Ludwig Richter;Im Sommer;https://upload.wikimedia.org/wikipedia/commons/5/57/Adrian_Ludwig_Richter_017.jpg;1865;Adrian_Ludwig_Richter_017.jpg;1865;KSC94w;;;;;;;
oil;Adrian Ludwig Richter;Italienische Landschaft mit ruhenden Wandersleuten;https://upload.wikimedia.org/wikipedia/commons/f/fe/Adrian_Ludwig_Richter_018.jpg;1833;Adrian_Ludwig_Richter_018.jpg;1833;KSC94w;;;;;;;
oil on canvas;Adrian Ludwig Richter;Mädchen auf der Wiese: Inntal bei Hall;https://upload.wikimedia.org/wikipedia/commons/7/7e/Adrian_Ludwig_Richter_019.jpg;1823;Adrian_Ludwig_Richter_019.jpg;1823;KSC94w;;;;;;;
pencil and opaque watercolor;Adrian Ludwig Richter;"""Mein Nest ist das Best"" — ""Anno 1700""";https://upload.wikimedia.org/wikipedia/commons/e/e4/Adrian_Ludwig_Richter_020.jpg;1869;Adrian_Ludwig_Richter_020.jpg;1869;KSC94w;;;;;;;
watercolor;Adrian Ludwig Richter;Rast unterm Wegekreuz;https://upload.wikimedia.org/wikipedia/commons/f/fd/Adrian_Ludwig_Richter_021.jpg;1865;Adrian_Ludwig_Richter_021.jpg;1865;KSC94w;;;;;;;
color on paper;Adrian Ludwig Richter;The Rest on The Flight into Egypt;https://upload.wikimedia.org/wikipedia/commons/d/d3/Adrian_Ludwig_Richter_022.jpg;1873;Adrian_Ludwig_Richter_022.jpg;1873;KSC94w;;;;;;;
color on paper;Adrian Ludwig Richter;Sommerlust;https://upload.wikimedia.org/wikipedia/commons/c/cb/Adrian_Ludwig_Richter_023.jpg;1852;Adrian_Ludwig_Richter_023.jpg;1852;KSC94w;;;;;;;
oil on canvas;Adrian Ludwig Richter;St.-Annen-Kirche zu Graupen in Böhmen;https://upload.wikimedia.org/wikipedia/commons/1/18/Adrian_Ludwig_Richter_024.jpg;1836;Adrian_Ludwig_Richter_024.jpg;1836;KSC94w;;;;;;;
oil on canvas;Adrian Ludwig Richter;See im Riesengebirge;https://upload.wikimedia.org/wikipedia/commons/8/81/Adrian_Ludwig_Richter_025.jpg;1839;Adrian_Ludwig_Richter_025.jpg;1839;KSC94w;;;;;;;
oil on canvas;Adrian Ludwig Richter;Überfahrt am Schreckenstein;https://upload.wikimedia.org/wikipedia/commons/4/49/Adrian_Ludwig_Richter_026.jpg;1837;Adrian_Ludwig_Richter_026.jpg;1837;KSC94w;;;;;;;
oil on canvas;Adrien Dauzats;Français :;https://upload.wikimedia.org/wikipedia/commons/0/0a/Adrien_Dauzats_001.jpg;1840;Adrien_Dauzats_001.jpg;1840;KSC94w;;;;;;;
oil on canvas;Adrien Manglard;Flußmündung mit Hafen;https://upload.wikimedia.org/wikipedia/commons/3/3b/Adrien_Manglard_001.jpg;first half of 18;Adrien_Manglard_001.jpg;18;KSC94w;;;;;;;
oil on canvas;O.J.;Portrait of François André Vincent;https://upload.wikimedia.org/wikipedia/commons/8/82/Ad%C3%A9laide_Labille-Guiard_001.jpg;1795;Ad%C3%A9laide_Labille-Guiard_001.jpg;1795;KSC94w;;;;;;;
oil on canvas;Aelbert Cuyp;Ansicht von Dordrecht;https://upload.wikimedia.org/wikipedia/commons/3/39/Aelbert_Cuyp_001.jpg;1655;Aelbert_Cuyp_001.jpg;1655;KSC94w;;;;;;;
color on canvas;Aelbert Cuyp;Hafen von Dordrecht;https://upload.wikimedia.org/wikipedia/commons/1/11/Aelbert_Cuyp_003.jpg;1660;Aelbert_Cuyp_003.jpg;1660;KSC94w;;;;;;;
oil on panel;Aelbert Cuyp;Hirt mit fünf Kühen an einem Fluß;https://upload.wikimedia.org/wikipedia/commons/d/d4/Aelbert_Cuyp_004.jpg;1660;Aelbert_Cuyp_004.jpg;1660;KSC94w;;;;;;;
oil on canvas;Aelbert Cuyp;Equestrian Portrait of Pieter de Roovere (1602-1652);https://upload.wikimedia.org/wikipedia/commons/1/1e/Aelbert_Cuyp_005.jpg;1650;Aelbert_Cuyp_005.jpg;1650;KSC94w;;;;;;;
oil on canvas;Aelbert Cuyp;Moment of Rest in the Camp;https://upload.wikimedia.org/wikipedia/commons/9/92/Aelbert_Cuyp_006.jpg;1660;Aelbert_Cuyp_006.jpg;1660;KSC94w;;;;;;;
oil on canvas;Aert de Gelder;The temple entrance;https://upload.wikimedia.org/wikipedia/commons/6/61/Aert_de_Gelder_001.jpg;1679;Aert_de_Gelder_001.jpg;1679;KSC94w;;;;;;;
oil on canvas;Aert de Gelder;Der Gang nach Golgatha;https://upload.wikimedia.org/wikipedia/commons/9/96/Aert_de_Gelder_002.jpg;between 1675 and 1700;Aert_de_Gelder_002.jpg;1700;KSC94w;;;;;;;
oil on canvas;Aert de Gelder;Die Judenbraut;https://upload.wikimedia.org/wikipedia/commons/9/9c/Aert_de_Gelder_003.jpg;1684;Aert_de_Gelder_003.jpg;1684;KSC94w;;;;;;;
oil on canvas;Aert de Gelder;Esther   and  Mordecai;https://upload.wikimedia.org/wikipedia/commons/4/44/Aert_de_Gelder_004.jpg;1685;Aert_de_Gelder_004.jpg;1685;KSC94w;;;;;;;
oil on canvas;Aert de Gelder;Junger Mann;https://upload.wikimedia.org/wikipedia/commons/6/68/Aert_de_Gelder_005.jpg;1702;Aert_de_Gelder_005.jpg;1702;KSC94w;;;;;;;
oil on canvas;Aert de Gelder;Porträt eines Mannes mit Hellebarde;https://upload.wikimedia.org/wikipedia/commons/8/8f/Aert_de_Gelder_007.jpg;between 1675 and 1700;Aert_de_Gelder_007.jpg;1700;KSC94w;;;;;;;
oil on panel;Attributed to Aertgen van Leyden;Erweckung des Lazarus;https://upload.wikimedia.org/wikipedia/commons/0/0e/Aertgen_van_Leyden_001.jpg;1530-1535;Aertgen_van_Leyden_001.jpg;1535;KSC94w;;;;;;;
Felsmalerei;Afrikanischer Maler;Weiße Dame von Auahouret;https://upload.wikimedia.org/wikipedia/commons/9/94/Afrikanischer_Maler_001.jpg;4000 BC;Afrikanischer_Maler_001.jpg;-4000;KSC94w;;;;;;;
oil on panel;Bronzino;Portrait of a woman in red;https://upload.wikimedia.org/wikipedia/commons/8/83/Agnolo_Bronzino_058.jpg;1532-1533;Agnolo_Bronzino_058.jpg;1533;KSC94w;;;;;;;
oil on panel;Bronzino;Porträt einer Dame in rotem Kleid, Detail;https://upload.wikimedia.org/wikipedia/commons/3/33/Agnolo_Bronzino_059.jpg;1532-1533;Agnolo_Bronzino_059.jpg;1533;KSC94w;;;;;;;
Wandmalerei;Indischer Maler des 6. Jahrhunderts;Liebespaar;https://upload.wikimedia.org/wikipedia/commons/f/f9/Ajanta_painting.jpg;6. Jh;Ajanta_painting.jpg;600;KSC94w;;;;;;;
ink and painting on paper;Probably;null;https://upload.wikimedia.org/wikipedia/commons/a/ae/Al-Baww%C3%A2b_001.jpg;AH 391 / 1001;Al-Baww%C3%A2b_001.jpg;1001;KSC94w;;;;;;;
oil on panel;Albert Anker;Das Mädchen mit den Dominosteinen;https://upload.wikimedia.org/wikipedia/commons/1/13/Albert_Anker_001.jpg;second half of 19;Albert_Anker_001.jpg;19;KSC94w;;;;;;;
oil on canvas;Albert Edelfelt;Auf dem Meer;https://upload.wikimedia.org/wikipedia/commons/3/3a/Albert_Gustav_Aristides_Edelfelt_001.jpg;between circa 1880 and circa 1883;Albert_Gustav_Aristides_Edelfelt_001.jpg;1883;KSC94w;;;;;;;
oil on panel;Albert Pinkham Ryder;Der tote Vogel;https://upload.wikimedia.org/wikipedia/commons/0/08/Albert_Pinkham_Ryder_001.jpg;1890-1900;Albert_Pinkham_Ryder_001.jpg;1900;KSC94w;;;;;;;
oil on canvas;Albert Pinkham Ryder;Die Rennbahn oder der Tod auf einem fahlen Pferd;https://upload.wikimedia.org/wikipedia/commons/4/4c/Albert_Pinkham_Ryder_002.jpg;1895-1910;Albert_Pinkham_Ryder_002.jpg;1910;KSC94w;;;;;;;
oil on canvas;Albert Pinkham Ryder;Seeküste im Mondlicht;https://upload.wikimedia.org/wikipedia/commons/2/22/Albert_Pinkham_Ryder_003.jpg;1890;Albert_Pinkham_Ryder_003.jpg;1890;KSC94w;;;;;;;
oil on canvas;Albert Schwendy;Aussicht von den Königlichen Mühlen am Mühlendamm nach der Langen Brücke in Berlin;https://upload.wikimedia.org/wikipedia/commons/c/c4/Albert_Schwendy_001.jpg;1850;Albert_Schwendy_001.jpg;1850;KSC94w;;;;;;;
oil on panel;Albert von Keller;Chopin;https://upload.wikimedia.org/wikipedia/commons/d/d0/Albert_von_Keller_001.jpg;1873;Albert_von_Keller_001.jpg;1873;KSC94w;;;;;;;
oil on panel;Albert von Keller;Die Tänzerin Madeleine;https://upload.wikimedia.org/wikipedia/commons/2/2f/Albert_von_Keller_002.jpg;1904;Albert_von_Keller_002.jpg;1904;KSC94w;;;;;;;
oil on canvas;Albert von Keller;Porträt der Frau des Künstlers;https://upload.wikimedia.org/wikipedia/commons/5/5a/Albert_von_Keller_003.jpg;1887;Albert_von_Keller_003.jpg;1887;KSC94w;;;;;;;
oil on canvas;Albin Egger-Lienz;Almlandschaft im Ötztal;https://upload.wikimedia.org/wikipedia/commons/7/74/Albin_Egger-Lienz_001.jpg;1911;Albin_Egger-Lienz_001.jpg;1911;KSC94w;;;;;;;
oil on canvas;Albin Egger-Lienz;Der Totentanz von Anno Neun;https://upload.wikimedia.org/wikipedia/commons/5/54/Albin_Egger-Lienz_002.jpg;1906-1908;Albin_Egger-Lienz_002.jpg;1908;KSC94w;;;;;;;
oil on canvas;Albin Egger-Lienz;Die Schnitter (Die Bergmäher bei aufsteigendem Gewitter);https://upload.wikimedia.org/wikipedia/commons/8/8e/Albin_Egger-Lienz_004.jpg;1922;Albin_Egger-Lienz_004.jpg;1922;KSC94w;;;;;;;
oil on canvas;Albin Egger-Lienz;Finale;https://upload.wikimedia.org/wikipedia/commons/d/d1/Albin_Egger-Lienz_005.jpg;1918;Albin_Egger-Lienz_005.jpg;1918;KSC94w;;;;;;;
oil on vellum mounted on wood;Albrecht Altdorfer;Landscape with a Footbridge;https://upload.wikimedia.org/wikipedia/commons/f/f3/Albrecht_Altdorfer_-_Landschaft_mit_einem_Steg.jpg;1518-20;Albrecht_Altdorfer_-_Landschaft_mit_einem_Steg.jpg;1520;KSC94w;;;;;;;
oil on lime;Albrecht Altdorfer;Nativity;https://upload.wikimedia.org/wikipedia/commons/3/3a/Albrecht_Altdorfer_-_Nativity.jpg;1511;Albrecht_Altdorfer_-_Nativity.jpg;1511;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Sebastiansaltar des Augustiner-Chorherrenstifts St. Florian bei Linz, linker Innenflügel zur Passion Christi;https://upload.wikimedia.org/wikipedia/commons/1/12/Albrecht_Altdorfer_-_Pilate_washing_his_hands_-_St._Florian_Monastery.jpg;between circa 1509 and circa 1516;Albrecht_Altdorfer_-_Pilate_washing_his_hands_-_St._Florian_Monastery.jpg;1516;KSC94w;;;;;;;
on lime;Albrecht Altdorfer;Battle of Issus;https://upload.wikimedia.org/wikipedia/commons/8/8d/Albrecht_Altdorfer_-_Schlacht_bei_Issus_%28Alte_Pinakothek%2C_M%C3%BCnchen%29_2.jpg;1529;Albrecht_Altdorfer_-_Schlacht_bei_Issus_%28Alte_Pinakothek%2C_M%C3%BCnchen%29_2.jpg;1529;KSC94w;;;;;;;
oil on lime;Albrecht Altdorfer;The Adoration of the Magi;https://upload.wikimedia.org/wikipedia/commons/1/10/Albrecht_Altdorfer_-_The_Adoration_of_the_Magi_-_St%C3%A4del.jpg;1530-1535;Albrecht_Altdorfer_-_The_Adoration_of_the_Magi_-_St%C3%A4del.jpg;1535;KSC94w;;;;;;;
on lime;Albrecht Altdorfer;Battle of Issus;https://upload.wikimedia.org/wikipedia/commons/f/f8/Albrecht_Altdorfer_002.jpg;1529;Albrecht_Altdorfer_002.jpg;1529;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Büssender Hl. Hieronymus;https://upload.wikimedia.org/wikipedia/commons/9/96/Albrecht_Altdorfer_003.jpg;1507;Albrecht_Altdorfer_003.jpg;1507;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Der Hoffart sitzt der Bettel auf der Schleppe;https://upload.wikimedia.org/wikipedia/commons/3/36/Albrecht_Altdorfer_004.jpg;1531;Albrecht_Altdorfer_004.jpg;1531;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Der Hoffart sitzt der Bettel auf der Schleppe;https://upload.wikimedia.org/wikipedia/commons/6/63/Albrecht_Altdorfer_005.jpg;1531;Albrecht_Altdorfer_005.jpg;1531;KSC94w;;;;;;;
color on parchment mounted on beech wood;Albrecht Altdorfer;Donaulandschaft bei Regensburg mit dem Scheuchenberg;https://upload.wikimedia.org/wikipedia/commons/5/5c/Albrecht_Altdorfer_007.jpg;1528;Albrecht_Altdorfer_007.jpg;1528;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Enthauptung der Hl. Katharina;https://upload.wikimedia.org/wikipedia/commons/f/f8/Albrecht_Altdorfer_008.jpg;1506;Albrecht_Altdorfer_008.jpg;1506;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Floriansfolge, Szenen zur Legende des Hl. Florian, Szene: Gefangennahme des Hl. Florian;https://upload.wikimedia.org/wikipedia/commons/a/a5/Albrecht_Altdorfer_009.jpg;1516-1518;Albrecht_Altdorfer_009.jpg;1518;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Floriansfolge, Szenen zur Legende des Hl. Florian, Szene: Gefangennahme des Hl. Florian, Detail;https://upload.wikimedia.org/wikipedia/commons/c/cc/Albrecht_Altdorfer_010.jpg;1516;Albrecht_Altdorfer_010.jpg;1516;KSC94w;2016-02-01-17-50-05;0.0;6.0;[{'Start': (756, 337, 6.025000095367432), 'End': (775, 525, 7.009000062942505)}];14.7020001411438;(800.0, 400.0);(653, 800)
oil on panel;Albrecht Altdorfer;Geburt Mariä;https://upload.wikimedia.org/wikipedia/commons/9/93/Albrecht_Altdorfer_012.jpg;1520;Albrecht_Altdorfer_012.jpg;1520;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Heilige Familie mit einem Engel;https://upload.wikimedia.org/wikipedia/commons/d/df/Albrecht_Altdorfer_013.jpg;1515;Albrecht_Altdorfer_013.jpg;1515;KSC94w;;;;;;;
oil on lime;Albrecht Altdorfer;Kalvarienberg;https://upload.wikimedia.org/wikipedia/commons/3/39/Albrecht_Altdorfer_015.jpg;1526;Albrecht_Altdorfer_015.jpg;1526;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Kreuzigung Christi;https://upload.wikimedia.org/wikipedia/commons/e/e1/Albrecht_Altdorfer_016.jpg;1526;Albrecht_Altdorfer_016.jpg;1526;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Landschaft mit Satyrfamilie;https://upload.wikimedia.org/wikipedia/commons/0/00/Albrecht_Altdorfer_020.jpg;1507;Albrecht_Altdorfer_020.jpg;1507;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Madonna (Schöne Maria von Regensburg);https://upload.wikimedia.org/wikipedia/commons/9/98/Albrecht_Altdorfer_021.jpg;1519-1522;Albrecht_Altdorfer_021.jpg;1522;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Maria in der Glorie;https://upload.wikimedia.org/wikipedia/commons/1/1a/Albrecht_Altdorfer_022.jpg;1522-1526;Albrecht_Altdorfer_022.jpg;1526;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Porträt einer Frau;https://upload.wikimedia.org/wikipedia/commons/b/b1/Albrecht_Altdorfer_023.jpg;1522;Albrecht_Altdorfer_023.jpg;1522;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;The Rest on The Flight into Egypt;https://upload.wikimedia.org/wikipedia/commons/a/ab/Albrecht_Altdorfer_024.jpg;1510;Albrecht_Altdorfer_024.jpg;1510;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Sebastiansaltar;https://upload.wikimedia.org/wikipedia/commons/e/ed/Albrecht_Altdorfer_026.jpg;1509-1516;Albrecht_Altdorfer_026.jpg;1516;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Sebastiansaltar des Augustiner-Chorherrenstifts St. Florian bei Linz, linker Innenflügel zur Passion Christi, Szene oben rechts: Gefangennahme Christi;https://upload.wikimedia.org/wikipedia/commons/b/b3/Albrecht_Altdorfer_026.png;1509-1516;Albrecht_Altdorfer_026.png.jpg;1516;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Sebastiansaltar;https://upload.wikimedia.org/wikipedia/commons/6/6b/Albrecht_Altdorfer_027.jpg;1509-1516;Albrecht_Altdorfer_027.jpg;1516;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Sebastiansaltar;https://upload.wikimedia.org/wikipedia/commons/9/9d/Albrecht_Altdorfer_027.png;1509-1516;Albrecht_Altdorfer_027.png.jpg;1516;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Sebastiansaltar des Augustiner-Chorherrenstifts St. Florian bei Linz, linker Innenflügel zur Passion Christi, Szenen von oben links: Christus am Ölberg, Gefangennahme Christi, Dornenkrönung, Handwaschung des Pilatus;https://upload.wikimedia.org/wikipedia/commons/5/55/Albrecht_Altdorfer_028.jpg;1509-1516;Albrecht_Altdorfer_028.jpg;1516;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Sebastiansaltar des Augustiner-Chorherrenstifts St. Florian bei Linz, linker Innenflügel zur Passion Christi, Szenen von oben links: Christus am Ölberg, Gefangennahme Christi, Dornenkrönung, Handwaschung des Pilatus;https://upload.wikimedia.org/wikipedia/commons/c/c6/Albrecht_Altdorfer_028.png;1509-1516;Albrecht_Altdorfer_028.png.jpg;1516;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Sebastiansaltar des Augustiner-Chorherrenstifts St. Florian bei Linz, Predella, Außenseite des rechten Predellenflügels, Szene:;https://upload.wikimedia.org/wikipedia/commons/a/a0/Albrecht_Altdorfer_029.jpg;1518;Albrecht_Altdorfer_029.jpg;1518;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Sebastiansaltar des Augustiner-Chorherrenstifts St. Florian bei Linz, rechter Außenflügel, Szene:;https://upload.wikimedia.org/wikipedia/commons/d/d6/Albrecht_Altdorfer_030.jpg;1509-1516;Albrecht_Altdorfer_030.jpg;1516;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Sebastiansaltar des Augustiner-Chorherrenstifts St. Florian bei Linz, rechter Außenflügel, Szene: Bergung der Leiche des Hl. Sebastian, Detail;https://upload.wikimedia.org/wikipedia/commons/8/83/Albrecht_Altdorfer_031.jpg;1509-1516;Albrecht_Altdorfer_031.jpg;1516;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Sebastiansaltar des Augustiner-Chorherrenstifts St. Florian bei Linz, rechter Außenflügel, Szene oben: Das Martyrium des Hl. Sebastian;https://upload.wikimedia.org/wikipedia/commons/9/9a/Albrecht_Altdorfer_032.jpg;1509-1516;Albrecht_Altdorfer_032.jpg;1516;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Sebastiansaltar des Augustiner-Chorherrenstifts St. Florian bei Linz, rechter Außenflügel, Szene oben: Das Martyrium des Hl. Sebastian;https://upload.wikimedia.org/wikipedia/commons/4/47/Albrecht_Altdorfer_032.png;1509-1516;Albrecht_Altdorfer_032.png.jpg;1516;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Sebastiansaltar des Augustiner-Chorherrenstifts St. Florian bei Linz, rechter Innenflügel zur Passion Christi, Szenen:;https://upload.wikimedia.org/wikipedia/commons/c/c2/Albrecht_Altdorfer_033.jpg;1509-1516;Albrecht_Altdorfer_033.jpg;1516;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Sebastiansaltar des Augustiner-Chorherrenstifts St. Florian bei Linz, rechter Innenflügel zur Passion Christi, Szenen: Kreuzigung, Detail von der Kreuzigung Christi, unten rechts (File:Albrecht Altdorfer 036.png);https://upload.wikimedia.org/wikipedia/commons/0/0e/Albrecht_Altdorfer_034.jpg;1509-1516;Albrecht_Altdorfer_034.jpg;1516;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Sebastiansaltar des Augustiner-Chorherrenstifts St. Florian bei Linz, rechter Innenflügel zur Passion Christi, Szenen:;https://upload.wikimedia.org/wikipedia/commons/d/d9/Albrecht_Altdorfer_035.jpg;1509-1516;Albrecht_Altdorfer_035.jpg;1516;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Sebastiansaltar des Augustiner-Chorherrenstifts St. Florian bei Linz, rechter Innenflügel zur Passion Christi, Szenen von oben links: Christus vor Kaiphas, Geißelung Christi, Kreuztragung, Kreuzigung Christi;https://upload.wikimedia.org/wikipedia/commons/3/31/Albrecht_Altdorfer_036.jpg;1509-1516;Albrecht_Altdorfer_036.jpg;1516;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Sebastiansaltar des Augustiner-Chorherrenstifts St. Florian bei Linz, rechter Innenflügel zur Passion Christi, Szenen von oben links: Christus vor Kaiphas, Geißelung Christi, Kreuztragung, Kreuzigung Christi;https://upload.wikimedia.org/wikipedia/commons/c/ce/Albrecht_Altdorfer_036.png;1509-1516;Albrecht_Altdorfer_036.png.jpg;1516;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Susanna im Bade;https://upload.wikimedia.org/wikipedia/commons/8/8b/Albrecht_Altdorfer_037.jpg;1526;Albrecht_Altdorfer_037.jpg;1526;KSC94w;;;;;;;
oil on panel;Albrecht Altdorfer;Susanna im Bade, Detail;https://upload.wikimedia.org/wikipedia/commons/b/b6/Albrecht_Altdorfer_038.jpg;1526;Albrecht_Altdorfer_038.jpg;1526;KSC94w;;;;;;;
parchment;Albrecht Altdorfer;Triumphzug Kaiser Maximilians, Szene: Der Schweizer Krieg;https://upload.wikimedia.org/wikipedia/commons/c/c7/Albrecht_Altdorfer_039.jpg;between circa 1513 and circa 1515;Albrecht_Altdorfer_039.jpg;1515;KSC94w;;;;;;;
